Date,Open,High,Low,Close,percentage_difference
2021-05-07,3490.83,3583.34,3363.56,3481.22,-0.2760526482095394
2021-05-08,3479.81,3952.88,3453.37,3905.55,10.900897440821401
2021-05-09,3905.69,3979.77,3734.44,3922.23,0.42169888048380544
2021-05-10,3923.48,4203.98,3669.84,3947.9,0.6185567010309296
2021-05-11,3948.66,4177.53,3781.86,4167.78,5.257475202625856
2021-05-12,4173.61,4366.1,3794.15,3811.77,-9.492702865073174
2021-05-13,3807.5,4031.99,3539.96,3719.62,-2.3626069329662736
2021-05-14,3719.46,4171.76,3694.54,4075.38,8.733418724143517
2021-05-15,4074.57,4129.99,3639.12,3641.65,-11.888017794131784
2021-05-16,3643.67,3877.2,3351.92,3582.12,-1.718256228155399
2021-05-17,3582.19,3582.27,3130.12,3279.68,-9.223765733242274
2021-05-18,3280.5,3558.57,3244.93,3377.55,2.8733845538926195
2021-05-19,3376.22,3434.01,1922.25,2435.69,-38.61451991016918
2021-05-20,2436.59,2988.52,2163.4,2777.55,12.27556659646091
2021-05-21,2766.88,2931.66,2111.42,2433.11,-13.717834376579766
2021-05-22,2433.09,2481.06,2162.84,2291.6,-6.174288706580565
2021-05-23,2292.68,2379.89,1739.91,2101.34,-9.105618319738817
2021-05-24,2101.3,2667.2,2080.87,2646.79,20.60949300851219
2021-05-25,2647.27,2747.49,2388.81,2705.09,2.137451988658424
2021-05-26,2705.69,2908.37,2648.1,2884.66,6.204197375080592
2021-05-27,2885.02,2885.87,2638.62,2735.88,-5.451262482272609
2021-05-28,2742.39,2760.17,2332.43,2414.29,-13.58991670428987
2021-05-29,2411.68,2567.42,2207.21,2276.07,-5.958076860553483
2021-05-30,2276.97,2465.84,2181.93,2386.1,4.5735719374711925
2021-05-31,2386.93,2713.98,2279.42,2708.47,11.871647092269805
2021-06-01,2707.94,2738.23,2529.73,2633.67,-2.820019212733561
2021-06-02,2633.74,2801.0,2554.88,2706.1,2.673958833745986
2021-06-03,2705.05,2889.19,2666.39,2853.35,5.197399547899828
2021-06-04,2856.63,2856.63,2557.71,2686.5,-6.332774986041321
2021-06-05,2688.75,2814.02,2555.98,2628.98,-2.2735053138479557
2021-06-06,2628.43,2743.53,2614.48,2713.66,3.1407766632518452
2021-06-07,2713.52,2842.88,2581.24,2592.63,-4.662832721985007
2021-06-08,2592.12,2618.7,2320.64,2510.65,-3.244976400533718
2021-06-09,2507.86,2620.74,2408.37,2606.23,3.7744174535631885
2021-06-10,2607.45,2615.46,2432.41,2469.97,-5.56605950679563
2021-06-11,2470.04,2493.48,2324.21,2351.45,-5.043271173105963
2021-06-12,2351.45,2448.04,2260.8,2368.47,0.7186073710032208
2021-06-13,2368.68,2547.9,2311.96,2508.27,5.565190350321143
2021-06-14,2508.49,2606.91,2467.61,2581.48,2.8274478206300353
2021-06-15,2581.42,2637.9,2512.39,2543.83,-1.4776930848366499
2021-06-16,2544.35,2552.12,2353.24,2367.28,-7.479892534892353
2021-06-17,2367.78,2459.11,2309.08,2371.62,0.16191464062538227
2021-06-18,2372.1,2376.62,2142.74,2229.53,-6.394621287894744
2021-06-19,2229.53,2276.7,2164.14,2166.91,-2.889829296094455
2021-06-20,2166.3,2276.83,2045.03,2243.86,3.456543634629609
2021-06-21,2244.25,2257.86,1868.32,1891.18,-18.669296418109322
2021-06-22,1890.95,1994.32,1707.24,1876.66,-0.761459188132105
2021-06-23,1877.28,2043.1,1823.57,1968.39,4.62865590660388
2021-06-24,1968.76,2033.96,1886.74,1989.14,1.0245633791487831
2021-06-25,1989.77,2017.47,1793.47,1810.57,-9.897435614198846
2021-06-26,1810.53,1850.4,1719.32,1830.62,1.097442396565094
2021-06-27,1830.42,1980.7,1808.59,1979.88,7.548942360143041
2021-06-28,1981.24,2142.84,1962.89,2083.09,4.88937107854198
2021-06-29,2083.48,2241.86,2076.17,2158.71,3.484951660945658
2021-06-30,2158.32,2281.55,2090.61,2273.84,5.080392639763571
2021-07-01,2274.5,2274.63,2077.56,2109.11,-7.84169626050798
2021-07-02,2108.58,2158.7,2019.75,2154.78,2.144070392337049
2021-07-03,2154.53,2236.97,2115.8,2224.7,3.154133141547158
2021-07-04,2224.7,2386.2,2222.95,2323.22,4.2406659722282
2021-07-05,2322.6,2322.6,2163.09,2196.16,-5.757321870901941
2021-07-06,2196.25,2347.47,2194.2,2322.72,5.44490941654611
2021-07-07,2322.74,2402.68,2296.43,2316.57,-0.26634204880489765
2021-07-08,2316.21,2322.47,2095.92,2120.22,-9.243852053088842
2021-07-09,2120.05,2185.62,2066.09,2145.89,1.2041623755178361
2021-07-10,2146.15,2191.3,2078.43,2111.12,-1.6593088029103131
2021-07-11,2110.9,2173.34,2081.62,2139.35,1.3298431766658012
2021-07-12,2139.44,2167.6,2008.66,2035.09,-5.12753735707021
2021-07-13,2035.09,2042.61,1920.62,1940.72,-4.862628302897888
2021-07-14,1940.48,2017.99,1868.45,1994.64,2.7152769422051137
2021-07-15,1994.73,2038.91,1884.81,1917.21,-4.043375530067127
2021-07-16,1917.21,1960.21,1852.42,1878.2,-2.0769886061122342
2021-07-17,1877.0,1917.8,1851.97,1897.98,1.105385725876986
2021-07-18,1898.01,1988.24,1881.6,1892.42,-0.2953889728495745
2021-07-19,1891.43,1915.15,1807.19,1818.07,-4.035048155461568
2021-07-20,1818.07,1840.36,1720.7,1786.07,-1.7916431046935453
2021-07-21,1786.18,2029.51,1758.64,1994.49,10.444273974800574
2021-07-22,1994.61,2043.26,1952.31,2024.58,1.4803070266425644
2021-07-23,2024.51,2129.66,2000.27,2123.61,4.666581905340441
2021-07-24,2124.0,2162.29,2106.71,2151.85,1.2942351929734837
2021-07-25,2166.98,2195.03,2108.74,2189.79,1.041652395891841
2021-07-26,2189.74,2430.01,2174.44,2229.53,1.7846810762806697
2021-07-27,2230.24,2318.68,2152.92,2300.22,3.042317691351263
2021-07-28,2300.21,2343.49,2246.23,2299.11,-0.04784460073680289
2021-07-29,2299.46,2397.71,2269.15,2380.93,3.4217721646583397
2021-07-30,2380.59,2467.4,2320.8,2460.95,3.265405636034852
2021-07-31,2461.08,2551.68,2421.7,2532.19,2.8082410877540833
2021-08-01,2530.94,2696.38,2515.26,2556.23,0.9893475939176037
2021-08-02,2556.07,2664.73,2513.51,2608.04,1.9926841612858621
2021-08-03,2608.01,2631.43,2445.49,2506.65,-4.043643907206835
2021-08-04,2506.5,2766.46,2462.32,2725.29,8.028136455202931
2021-08-05,2725.28,2842.95,2533.51,2827.21,3.6053211469965034
2021-08-06,2827.23,2946.62,2726.04,2889.43,2.152673710731868
2021-08-07,2889.58,3169.74,2867.58,3158.0,8.49968334388854
2021-08-08,3158.3,3188.49,2949.66,3012.07,-4.854800851241838
2021-08-09,3011.88,3184.84,2899.24,3162.93,4.775635249594513
2021-08-10,3162.81,3232.02,3057.84,3140.71,-0.7036625476404987
2021-08-11,3140.86,3269.7,3122.67,3163.66,0.7206842707496928
2021-08-12,3160.17,3236.28,2981.35,3043.61,-3.829662801738723
2021-08-13,3043.2,3324.53,3035.52,3322.43,8.404390762183102
2021-08-14,3322.25,3328.38,3209.45,3264.69,-1.7631076763796851
2021-08-15,3264.56,3318.61,3115.34,3308.87,1.3391278593598404
2021-08-16,3307.96,3334.22,3138.37,3147.65,-5.093005893285465
2021-08-17,3147.67,3290.03,2993.63,3014.58,-4.414877030962859
2021-08-18,3012.62,3124.51,2951.04,3016.91,0.14219847459818039
2021-08-19,3016.92,3185.51,2962.04,3184.82,5.271883497340512
2021-08-20,3184.83,3300.36,3179.18,3284.21,3.025994074678541
2021-08-21,3285.12,3307.33,3200.19,3223.96,-1.8970458690554428
2021-08-22,3224.17,3271.94,3128.98,3238.7,0.4486367987155262
2021-08-23,3238.41,3375.42,3231.96,3319.49,2.4425438847533787
2021-08-24,3322.6,3357.99,3150.75,3173.26,-4.706201193725055
2021-08-25,3172.12,3247.43,3080.7,3228.15,1.7356690364450287
2021-08-26,3228.03,3249.62,3057.48,3093.54,-4.347446614558087
2021-08-27,3093.78,3279.93,3063.37,3273.58,5.4924577984958285
2021-08-28,3273.78,3284.58,3212.24,3243.9,-0.9211134745214128
2021-08-29,3243.96,3282.21,3155.31,3222.16,-0.6765647888373073
2021-08-30,3222.43,3345.72,3145.53,3225.67,0.10044424879173122
2021-08-31,3228.23,3467.42,3191.34,3430.74,5.902808140517783
2021-09-01,3429.65,3839.91,3384.82,3832.73,10.516785685399178
2021-09-02,3826.9,3833.89,3723.42,3786.19,-1.075223377590666
2021-09-03,3785.85,4024.89,3715.97,3936.29,3.8218728803009956
2021-09-04,3938.45,3968.33,3844.07,3884.97,-1.3765872065936164
2021-09-05,3885.4,3981.22,3834.74,3950.62,1.650880115019916
2021-09-06,3950.2,3968.2,3867.55,3927.21,-0.5854028687032214
2021-09-07,3926.84,3945.79,3061.3,3423.12,-14.715230549907696
2021-09-08,3424.35,3557.67,3221.6,3495.1,2.024262538983148
2021-09-09,3498.92,3564.3,3395.94,3423.51,-2.2027100840949743
2021-09-10,3423.87,3512.9,3156.28,3207.27,-6.75340710323733
2021-09-11,3209.37,3345.37,3202.41,3267.33,1.773925498801775
2021-09-12,3267.33,3469.5,3231.87,3408.28,4.135517034985396
2021-09-13,3408.17,3429.24,3118.66,3284.52,-3.764629230450723
2021-09-14,3284.65,3428.87,3270.91,3428.87,4.206050389778551
2021-09-15,3430.36,3612.29,3361.63,3611.9,5.026163515047481
2021-09-16,3612.23,3672.68,3488.53,3569.43,-1.1990710001316789
2021-09-17,3569.92,3592.2,3352.32,3398.65,-5.039353861091903
2021-09-18,3398.55,3539.5,3371.33,3435.97,1.0890665518034097
2021-09-19,3435.92,3455.67,3282.85,3329.12,-3.208054981496617
2021-09-20,3328.49,3344.04,2931.64,2976.05,-11.842542968028075
2021-09-21,2976.7,3101.88,2659.71,2761.52,-7.792085518120449
2021-09-22,2764.71,3087.97,2740.58,3077.78,10.17194211412122
2021-09-23,3077.8,3173.0,3035.96,3152.92,2.382553315656594
2021-09-24,3152.92,3158.38,2740.06,2928.57,-7.6607354442611895
2021-09-25,2928.59,2965.48,2812.7,2922.55,-0.20666883372397268
2021-09-26,2922.47,3113.65,2740.12,3063.51,4.60386941775938
2021-09-27,3061.86,3163.86,2926.24,2926.24,-4.634616436109148
2021-09-28,2926.04,2969.18,2791.42,2807.28,-4.230429454845963
2021-09-29,2807.15,2948.5,2784.66,2851.5,1.555321760476939
2021-09-30,2851.06,3047.08,2837.68,3000.59,4.983353273856149
2021-10-01,2999.86,3329.32,2972.75,3309.13,9.345961022987915
2021-10-02,3309.14,3467.95,3265.97,3388.97,2.355582964735596
2021-10-03,3388.83,3485.48,3346.63,3417.34,0.8342746112473508
2021-10-04,3417.26,3436.34,3273.22,3382.9,-1.015696591681697
2021-10-05,3383.32,3540.83,3365.28,3517.26,3.808077878803388
2021-10-06,3515.35,3627.19,3345.56,3575.41,1.6798073507653652
2021-10-07,3575.43,3650.18,3473.47,3586.0,0.29475738984941896
2021-10-08,3586.91,3668.35,3537.24,3559.42,-0.7723168381365442
2021-10-09,3559.96,3626.11,3541.4,3574.2,0.3984108331934358
2021-10-10,3574.52,3599.18,3409.22,3415.03,-4.670237157506662
2021-10-11,3414.93,3622.53,3381.43,3545.06,3.6707418210129057
2021-10-12,3541.49,3545.35,3404.49,3489.9,-1.4782658528897588
2021-10-13,3491.08,3612.04,3416.0,3607.28,3.221263666807131
2021-10-14,3607.36,3820.47,3588.24,3790.41,4.829292873330319
2021-10-15,3790.34,3904.91,3735.21,3866.9,1.979880524451109
2021-10-16,3869.05,3967.43,3804.55,3827.55,-1.0842444906010373
2021-10-17,3827.55,3917.56,3664.63,3845.47,0.4660028553076638
2021-10-18,3848.64,3892.01,3685.82,3747.6,-2.6961255203330126
2021-10-19,3745.46,3884.34,3733.78,3876.78,3.3873472314652924
2021-10-20,3876.76,4168.12,3830.26,4159.89,6.806189586743883
2021-10-21,4160.51,4366.91,4029.48,4054.16,-2.6232314462182145
2021-10-22,4053.89,4164.11,3896.4,3970.94,-2.0889260477368032
2021-10-23,3970.94,4169.33,3938.79,4168.85,4.747352387349036
2021-10-24,4168.8,4184.0,3965.84,4082.8,-2.1063975702948956
2021-10-25,4082.68,4234.76,4069.94,4219.92,3.2521943543953498
2021-10-26,4219.92,4291.98,4098.19,4129.51,-2.1893638712583297
2021-10-27,4130.06,4299.61,3914.06,3921.93,-5.306825975986327
2021-10-28,3921.54,4289.8,3896.33,4284.9,8.480011202128397
2021-10-29,4284.9,4458.3,4268.21,4413.7,2.9181865554976594
2021-10-30,4413.7,4428.41,4250.24,4320.65,-2.1536111464710217
2021-10-31,4322.0,4393.61,4169.48,4287.56,-0.8032540652492234
2021-11-01,4287.41,4376.94,4157.51,4320.85,0.7739217977944272
2021-11-02,4320.85,4598.38,4287.36,4586.06,5.782959664723096
2021-11-03,4586.96,4661.88,4458.87,4602.21,0.3313625410400656
2021-11-04,4601.93,4604.83,4421.87,4535.11,-1.4733931481265201
2021-11-05,4534.96,4569.31,4439.67,4475.0,-1.3398882681564255
2021-11-06,4475.0,4526.75,4330.29,4517.36,0.9377158340269466
2021-11-07,4517.27,4634.39,4502.7,4612.06,2.05526380836329
2021-11-08,4612.05,4822.97,4612.05,4808.38,4.083079956243058
2021-11-09,4808.34,4836.69,4715.43,4731.83,-1.6169219942390198
2021-11-10,4731.83,4864.06,4498.78,4634.03,-2.110474036637661
2021-11-11,4633.98,4778.17,4578.66,4720.87,1.8405505764827315
2021-11-12,4720.5,4807.16,4511.96,4667.31,-1.1396286083418412
2021-11-13,4665.76,4705.02,4585.37,4644.61,-0.4553665431543347
2021-11-14,4644.4,4692.76,4514.95,4625.59,-0.40665082724581053
2021-11-15,4625.71,4769.38,4543.47,4562.98,-1.3747594773591048
2021-11-16,4562.97,4562.97,4115.31,4208.16,-8.431475989506113
2021-11-17,4208.29,4298.3,4071.01,4290.88,1.9247799985084677
2021-11-18,4290.31,4342.74,3958.44,4001.87,-7.207630432772692
2021-11-19,3996.29,4305.41,3978.08,4295.43,6.964145615223629
2021-11-20,4295.27,4434.27,4206.75,4408.85,2.576181997573061
2021-11-21,4409.02,4422.6,4246.2,4268.08,-3.3021874004236214
2021-11-22,4268.07,4311.46,4026.75,4086.95,-4.431666646276561
2021-11-23,4086.73,4384.75,4064.17,4340.23,5.8407042944728635
2021-11-24,4340.23,4372.83,4172.19,4273.54,-1.5605329539444956
2021-11-25,4270.73,4549.74,4248.9,4520.3,5.521093732716868
2021-11-26,4520.3,4548.1,3917.43,4034.53,-12.040312006603
2021-11-27,4037.06,4183.02,4029.06,4094.8,1.4100810784409552
2021-11-28,4095.16,4297.63,3980.24,4296.98,4.696787045785639
2021-11-29,4296.98,4456.82,4280.18,4443.22,3.2913067550110213
2021-11-30,4443.22,4749.12,4349.21,4628.9,4.011320184060995
2021-12-01,4628.72,4778.14,4525.33,4583.28,-0.9914297184549168
2021-12-02,4583.28,4629.75,4437.53,4512.9,-1.5595293491989655
2021-12-03,4512.9,4646.73,4047.07,4219.3,-6.958500225155818
2021-12-04,4219.3,4237.56,3533.02,4123.46,-2.324261663748409
2021-12-05,4118.27,4247.38,4036.0,4194.8,1.8244016401258638
2021-12-06,4194.95,4373.23,3922.65,4353.31,3.637691779358708
2021-12-07,4351.36,4424.2,4259.45,4307.08,-1.028074704904477
2021-12-08,4307.08,4449.69,4229.63,4435.74,2.9005306893550986
2021-12-09,4435.74,4482.89,4078.14,4107.69,-7.9862404417081185
2021-12-10,4107.2,4226.79,3894.03,3903.48,-5.218932849662347
2021-12-11,3903.52,4094.92,3836.92,4075.66,4.22361040911165
2021-12-12,4078.17,4173.21,3988.29,4131.78,1.2975037393084743
2021-12-13,4131.47,4141.27,3673.19,3781.94,-9.242082106009091
2021-12-14,3782.12,3879.43,3690.06,3861.55,2.0569460449819448
2021-12-15,3860.51,4090.15,3649.69,4019.24,3.949254087837491
2021-12-16,4019.57,4108.24,3955.46,3956.62,-1.591004443186363
2021-12-17,3957.12,3993.87,3702.33,3878.29,-2.032596840360054
2021-12-18,3878.2,3993.05,3769.91,3959.83,2.061452133046118
2021-12-19,3959.9,4025.36,3890.9,3925.34,-0.8804332873075948
2021-12-20,3925.46,3978.66,3757.42,3938.8,0.3386818320300636
2021-12-21,3944.03,4058.76,3915.56,4016.59,1.8065075101018513
2021-12-22,4016.25,4072.4,3944.15,3979.54,-0.9224684259989858
2021-12-23,3979.57,4149.17,3895.89,4110.14,3.176777433372103
2021-12-24,4110.2,4133.77,4024.24,4043.39,-1.652326389490006
2021-12-25,4043.6,4136.03,4024.87,4093.14,1.210317751164142
2021-12-26,4093.38,4104.23,4005.38,4061.27,-0.7906393812772883
2021-12-27,4062.02,4125.22,4033.04,4036.24,-0.6387132578835798
2021-12-28,4036.86,4036.86,3760.86,3791.69,-6.465982187362365
2021-12-29,3792.95,3825.97,3607.2,3627.93,-4.548599339017015
2021-12-30,3629.33,3767.93,3589.64,3709.57,2.163053938866236
2021-12-31,3709.38,3812.01,3623.74,3677.85,-0.857294343162451
2022-01-01,3677.69,3775.2,3675.75,3765.67,2.336370420137718
2022-01-02,3765.67,3851.16,3718.33,3830.67,1.6968311026530607
2022-01-03,3830.7,3849.5,3682.48,3764.24,-1.765562238326994
2022-01-04,3764.62,3889.07,3715.24,3789.52,0.6570753024129729
2022-01-05,3784.47,3846.44,3418.46,3535.86,-7.031104172676511
2022-01-06,3536.15,3550.19,3306.14,3407.77,-3.767273026055165
2022-01-07,3407.22,3413.26,3077.3,3195.31,-6.63190738926739
2022-01-08,3198.14,3244.46,3001.76,3080.02,-3.8350400322075795
2022-01-09,3079.89,3210.34,3060.47,3150.3,2.2350252356918485
2022-01-10,3150.27,3179.96,2931.68,3085.43,-2.1014899057829917
2022-01-11,3084.64,3262.78,3053.4,3237.89,4.733020578216061
2022-01-12,3238.22,3406.79,3208.0,3370.89,3.9357558389624128
2022-01-13,3370.87,3407.98,3234.97,3238.03,-4.102494417902233
2022-01-14,3241.95,3341.24,3195.65,3307.9,1.9937120227334644
2022-01-15,3307.84,3369.95,3265.41,3327.74,0.5980034497887347
2022-01-16,3326.5,3388.22,3276.44,3346.59,0.6003125569609705
2022-01-17,3346.63,3356.45,3142.4,3209.35,-4.277501674793967
2022-01-18,3209.43,3242.47,3084.48,3160.15,-1.5594196478015203
2022-01-19,3160.15,3173.63,3049.3,3083.65,-2.480826293515801
2022-01-20,3084.48,3270.71,2989.19,3004.72,-2.6544902686440075
2022-01-21,3000.21,3032.69,2471.8,2571.29,-16.68112114930638
2022-01-22,2570.67,2621.21,2311.8,2412.52,-6.555386069338288
2022-01-23,2412.52,2547.19,2373.85,2540.81,5.049177230883063
2022-01-24,2540.81,2540.81,2161.55,2441.01,-4.088471575290544
2022-01-25,2441.01,2504.32,2352.36,2458.07,0.694040446366456
2022-01-26,2458.07,2719.32,2405.66,2461.41,0.13569458156096265
2022-01-27,2462.25,2515.19,2317.3,2424.66,-1.550320457301236
2022-01-28,2424.66,2556.34,2362.53,2545.95,4.764036999941082
2022-01-29,2545.95,2632.51,2520.14,2600.02,2.0795993876970242
2022-01-30,2600.12,2636.04,2543.99,2602.77,0.10181460520906921
2022-01-31,2602.71,2704.64,2478.85,2686.82,3.130466499430558
2022-02-01,2686.82,2808.6,2676.32,2787.16,3.6000803685471845
2022-02-02,2787.16,2809.57,2618.07,2681.0,-3.959716523685187
2022-02-03,2680.66,2723.97,2579.8,2692.8,0.45083184789068353
2022-02-04,2692.8,2994.99,2671.72,2994.99,10.089850049582791
2022-02-05,2994.74,3058.88,2963.11,3013.81,0.6327538895949036
2022-02-06,3013.75,3073.23,2957.16,3056.2,1.3889797788102816
2022-02-07,3056.29,3185.77,2995.59,3140.18,2.6715029074766377
2022-02-08,3139.65,3228.86,3029.7,3115.88,-0.7628663491533686
2022-02-09,3115.91,3266.41,3055.95,3243.62,3.937267620744725
2022-02-10,3243.73,3277.36,3058.59,3071.83,-5.596012800187514
2022-02-11,3071.8,3136.33,2880.6,2927.63,-4.924461082855418
2022-02-12,2927.64,2984.72,2858.85,2917.1,-0.3613177470775758
2022-02-13,2917.16,2952.94,2838.29,2870.25,-1.6343524083267957
2022-02-14,2871.06,2963.7,2834.13,2929.31,1.9885228944700288
2022-02-15,2929.29,3193.18,2912.61,3182.27,7.9496711466971695
2022-02-16,3182.32,3184.88,3045.92,3118.9,-2.033409214787267
2022-02-17,3122.33,3159.83,2855.66,2894.03,-7.888653538491298
2022-02-18,2893.78,2943.14,2754.15,2779.56,-4.109283483716856
2022-02-19,2779.44,2829.2,2699.7,2763.81,-0.5655236792688393
2022-02-20,2763.97,2764.46,2577.52,2619.32,-5.522425667730542
2022-02-21,2619.32,2755.58,2560.24,2569.87,-1.9242218477977593
2022-02-22,2569.19,2663.01,2501.4,2636.13,2.539328485317494
2022-02-23,2637.38,2749.8,2578.15,2578.15,-2.297383782945136
2022-02-24,2578.54,2732.02,2303.07,2596.52,0.6924652997088417
2022-02-25,2596.52,2830.31,2573.39,2767.53,6.179156142842181
2022-02-26,2767.58,2856.01,2734.56,2776.96,0.33777944226780754
2022-02-27,2779.55,2834.61,2562.94,2616.34,-6.23810361038703
2022-02-28,2616.34,2949.44,2574.12,2922.5,10.475962360992295
2022-03-01,2922.44,3036.59,2858.54,2975.81,1.7934612760895319
2022-03-02,2975.8,3041.84,2914.7,2947.14,-0.9724682234301835
2022-03-03,2947.03,2967.9,2789.87,2834.91,-3.95497564296575
2022-03-04,2834.78,2835.94,2575.63,2622.15,-8.108994527391648
2022-03-05,2622.15,2684.5,2592.07,2665.42,1.6233839319882037
2022-03-06,2665.42,2673.19,2542.19,2549.4,-4.5508747156193605
2022-03-07,2549.4,2645.41,2447.74,2492.53,-2.2816174730093475
2022-03-08,2492.53,2623.99,2483.29,2577.21,3.285723708972099
2022-03-09,2577.21,2772.09,2569.13,2726.94,5.49076987392462
2022-03-10,2726.94,2731.37,2559.9,2606.5,-4.6207558028006925
2022-03-11,2606.5,2670.05,2525.2,2556.96,-1.9374569801639434
2022-03-12,2556.96,2612.33,2555.85,2569.8,0.4996497781928611
2022-03-13,2569.8,2600.65,2494.59,2516.75,-2.10787722260853
2022-03-14,2516.75,2608.68,2500.12,2589.3,2.80191557563821
2022-03-15,2589.54,2667.61,2510.75,2617.43,1.0655490309196376
2022-03-16,2617.43,2787.12,2603.8,2773.94,5.642155201626576
2022-03-17,2773.8,2832.61,2747.06,2812.29,1.3686355247858428
2022-03-18,2812.29,2983.11,2768.65,2939.76,4.336068250469435
2022-03-19,2939.76,2984.0,2895.3,2949.92,0.34441611975917497
2022-03-20,2950.03,2962.19,2819.27,2861.69,-3.0869870600938656
2022-03-21,2861.66,2960.42,2830.38,2891.63,1.03643965514261
2022-03-22,2891.41,3048.32,2887.69,2969.64,2.6343260462547655
2022-03-23,2969.64,3042.28,2925.78,3036.12,2.18963677325007
2022-03-24,3036.18,3126.37,3005.99,3109.25,2.3500844255045483
2022-03-25,3110.8,3192.73,3081.71,3103.51,-0.2348953281929159
2022-03-26,3103.43,3150.09,3085.8,3146.01,1.353460414938299
2022-03-27,3145.95,3297.4,3126.46,3297.04,4.582595297600276
2022-03-28,3295.73,3428.41,3275.32,3329.38,1.0106986886447353
2022-03-29,3329.67,3481.23,3329.67,3401.89,2.1229375435419664
2022-03-30,3401.86,3445.98,3333.5,3385.64,-0.4790822414669089
2022-03-31,3385.6,3444.43,3263.36,3282.35,-3.1456121376452844
2022-04-01,3282.33,3478.74,3215.33,3456.18,5.030119959029909
2022-04-02,3456.18,3529.63,3436.79,3442.34,-0.4020520924719722
2022-04-03,3442.34,3579.82,3414.4,3521.1,2.236800999687591
2022-04-04,3521.16,3544.92,3412.01,3520.41,-0.021304336710780847
2022-04-05,3520.35,3554.54,3400.74,3406.78,-3.3336464344630325
2022-04-06,3406.83,3406.87,3164.24,3169.58,-7.485218861805035
2022-04-07,3169.58,3268.56,3143.96,3228.84,1.8353340518576395
2022-04-08,3228.83,3311.42,3174.14,3193.93,-1.0926977109705
2022-04-09,3193.54,3268.18,3182.1,3259.35,2.019114240569437
2022-04-10,3259.59,3306.14,3198.1,3201.84,-1.8036504010194139
2022-04-11,3201.99,3213.52,2953.66,2978.29,-7.511021425045909
2022-04-12,2978.45,3082.02,2951.8,3027.25,1.6120241142951586
2022-04-13,3027.64,3128.2,2999.66,3116.92,2.864366105001097
2022-04-14,3117.21,3143.18,2980.84,3021.93,-3.1529519214541764
2022-04-15,3021.93,3056.84,2996.62,3042.01,0.660089874786749
2022-04-16,3042.01,3084.84,3011.47,3058.96,0.5541098935585891
2022-04-17,3058.96,3081.14,2983.17,2989.05,-2.3388702095983627
2022-04-18,2989.05,3069.07,2887.25,3055.64,2.1792488643950105
2022-04-19,3055.86,3128.86,3030.32,3102.01,1.4877450427303616
2022-04-20,3101.79,3161.9,3037.67,3076.38,-0.8259707838433435
2022-04-21,3076.06,3176.69,2950.97,2983.95,-3.0868479699726916
2022-04-22,2983.91,3029.14,2937.47,2963.0,-0.7057036787040113
2022-04-23,2963.0,2977.45,2917.84,2931.9,-1.0607455915958903
2022-04-24,2931.9,2966.94,2915.66,2922.03,-0.3377788729068452
2022-04-25,2922.03,3023.23,2800.21,3006.04,2.7947066572633688
2022-04-26,3006.04,3032.7,2768.38,2810.42,-6.960525473060962
2022-04-27,2810.42,2916.39,2795.58,2888.99,2.71963558198539
2022-04-28,2889.01,2977.78,2856.42,2937.01,1.634315170871056
2022-04-29,2937.01,2946.18,2778.33,2816.66,-4.272791178203985
2022-04-30,2817.14,2841.16,2716.31,2727.18,-3.2986454872799027
2022-05-01,2727.2,2847.02,2720.57,2825.8,3.489277372779403
2022-05-02,2825.65,2879.99,2780.08,2856.01,1.0630214880200044
2022-05-03,2856.01,2861.42,2757.36,2781.47,-2.6798779062869786
2022-05-04,2781.47,2963.54,2773.9,2940.7,5.414697180943314
2022-05-05,2940.7,2952.84,2730.95,2747.46,-7.0334053998966235
2022-05-06,2747.6,2757.14,2635.85,2692.88,-2.0320251923591024
2022-05-07,2692.92,2703.11,2589.29,2636.03,-2.1581696718170837
2022-05-08,2636.03,2641.84,2492.59,2519.98,-4.605195279327621
2022-05-09,2519.98,2529.35,2228.9,2229.1,-13.049212686734563
2022-05-10,2229.69,2455.19,2202.02,2342.3,4.807667677069552
2022-05-11,2342.27,2451.33,2007.57,2080.79,-12.566381037971155
2022-05-12,2087.17,2190.51,1796.24,1955.36,-6.740958186727773
2022-05-13,1955.59,2146.22,1941.53,2009.53,2.68420974058611
2022-05-14,2009.55,2068.66,1952.07,2056.3,2.273500948305219
2022-05-15,2056.33,2161.78,2001.74,2145.86,4.172219995712684
2022-05-16,2145.86,2145.86,1979.93,2022.93,-6.076829153752233
2022-05-17,2023.0,2120.03,2008.84,2091.14,3.2585097124056674
2022-05-18,2091.05,2108.84,1909.56,1912.12,-9.357676296466764
2022-05-19,1913.99,2039.71,1903.67,2019.34,5.21705111571107
2022-05-20,2019.36,2061.08,1923.86,1959.85,-3.0364568716993645
2022-05-21,1959.79,1989.44,1940.59,1975.12,0.7761553728381024
2022-05-22,1975.12,2055.15,1966.34,2043.19,3.3315550683000685
2022-05-23,2043.19,2086.21,1959.57,1972.93,-3.561200853552837
2022-05-24,1973.01,1992.6,1914.48,1979.35,0.3203071715462105
2022-05-25,1979.4,2020.64,1937.52,1942.91,-1.8781106690479747
2022-05-26,1942.89,1964.91,1744.12,1793.42,-8.33435558876337
2022-05-27,1793.19,1820.82,1708.62,1724.3,-3.995244447021986
2022-05-28,1724.67,1807.79,1722.88,1792.68,3.7937612959368088
2022-05-29,1792.25,1824.81,1764.72,1813.56,1.1750369439114199
2022-05-30,1813.56,2009.95,1804.33,1998.46,9.252124135584404
